INDUSTRY,YEAR,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,INCOME,GENDER,ZIPCODE
1001.0,2015.0,5.0,7.0,4.0,7.0,7.0,5.0,4.0,5.0,6.0,5.0,6.0,0.0,,4.0,,15.0,31.0,4.0,0.0,1.0,,,,,6.0,1.0,68801
1001.0,2015.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,8.0,9.0,0.0,,10.0,,,32.0,4.0,0.0,6.0,,,,,7.0,1.0,55404
1001.0,2015.0,8.0,8.0,9.0,8.0,8.0,5.0,8.0,8.0,8.0,9.0,8.0,0.0,,8.0,5.0,,52.0,5.0,0.0,1.0,,,,,6.0,1.0,85027
1001.0,2015.0,7.0,4.0,3.0,8.0,8.0,10.0,8.0,8.0,10.0,7.0,8.0,0.0,,6.0,26.0,,48.0,5.0,0.0,1.0,,,,,7.0,2.0,10018
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,22.0,2.0,0.0,1.0,,,,,,2.0,87144
1001.0,2015.0,5.0,5.0,3.0,5.0,8.0,3.0,7.0,6.0,10.0,5.0,6.0,0.0,,5.0,,,24.0,2.0,0.0,1.0,2.0,,,,2.0,2.0,49048
1001.0,2015.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,8.0,5.0,,36.0,4.0,0.0,4.0,,,,,3.0,2.0,73159
1001.0,2015.0,9.0,8.0,7.0,10.0,9.0,2.0,9.0,9.0,3.0,6.0,6.0,0.0,,10.0,10.0,,38.0,4.0,0.0,6.0,,,,,1.0,2.0,30319
1001.0,2015.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,10.0,8.0,9.0,0.0,,9.0,,,59.0,3.0,0.0,1.0,,,,,3.0,2.0,80229
1001.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,0.0,,9.0,10.0,,68.0,2.0,0.0,1.0,,,,,4.0,1.0,45238
1001.0,2015.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,47.0,4.0,0.0,1.0,,,,,7.0,2.0,40245
1001.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,0.0,,9.0,26.0,,64.0,3.0,0.0,1.0,,,,,4.0,2.0,40203
1001.0,2015.0,10.0,5.0,10.0,7.0,9.0,9.0,10.0,10.0,10.0,5.0,7.0,0.0,,9.0,26.0,,41.0,3.0,1.0,1.0,,,,,2.0,2.0,93673
1001.0,2015.0,10.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0,0.0,,10.0,26.0,,58.0,4.0,0.0,1.0,,,,,6.0,2.0,02452
1001.0,2015.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,4.0,0.0,,10.0,26.0,,44.0,2.0,0.0,1.0,,,,,5.0,1.0,61554
1001.0,2015.0,10.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,44.0,3.0,0.0,1.0,,,,,3.0,2.0,27028
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,5.0,,30.0,5.0,0.0,1.0,,,,,7.0,2.0,20841
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,20.0,,54.0,4.0,0.0,1.0,,,,,5.0,1.0,27360
1001.0,2015.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,0.0,,8.0,15.0,,66.0,5.0,0.0,1.0,,,,,5.0,1.0,48423
1001.0,2015.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,0.0,,5.0,,,36.0,3.0,1.0,,,,,,3.0,2.0,85042
1001.0,2015.0,9.0,9.0,8.0,8.0,8.0,,8.0,9.0,,8.0,9.0,0.0,,9.0,101.0,,43.0,3.0,0.0,1.0,,,,,4.0,2.0,12468
1001.0,2015.0,8.0,7.0,8.0,9.0,9.0,3.0,8.0,8.0,8.0,7.0,8.0,0.0,,9.0,26.0,,67.0,5.0,0.0,4.0,,,,,4.0,2.0,96793
1001.0,2015.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,,9.0,5.0,,66.0,2.0,0.0,1.0,,,,,3.0,1.0,15212
1001.0,2015.0,10.0,6.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,9.0,,,48.0,4.0,0.0,1.0,,,,,,2.0,46383
1001.0,2015.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,4.0,8.0,0.0,,10.0,15.0,,53.0,5.0,0.0,1.0,,,,,7.0,1.0,35757
1001.0,2015.0,9.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,10.0,8.0,9.0,0.0,,10.0,,,38.0,4.0,0.0,1.0,,,,,7.0,2.0,76051
1001.0,2015.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,3.0,7.0,7.0,0.0,,8.0,15.0,,62.0,4.0,0.0,1.0,,,,,7.0,1.0,60048
1001.0,2015.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,6.0,0.0,,9.0,26.0,,36.0,4.0,0.0,1.0,,,,,1.0,1.0,38125
1001.0,2015.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,0.0,,9.0,10.0,,41.0,3.0,0.0,1.0,,,,,4.0,2.0,32221
1001.0,2015.0,10.0,7.0,8.0,7.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,0.0,,8.0,,,50.0,2.0,0.0,1.0,,,,,3.0,2.0,29360
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,45.0,2.0,0.0,1.0,,,,,7.0,2.0,35811
1001.0,2015.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0,8.0,10.0,9.0,9.0,0.0,,8.0,101.0,,68.0,5.0,0.0,1.0,,,,,4.0,2.0,55122
1001.0,2015.0,9.0,6.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,0.0,,10.0,20.0,,53.0,3.0,0.0,1.0,,,,,4.0,2.0,68336
1001.0,2015.0,10.0,9.0,5.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0,0.0,,9.0,,,49.0,2.0,0.0,1.0,,,,,5.0,2.0,14086
1001.0,2015.0,9.0,7.0,10.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,8.0,0.0,,8.0,10.0,,57.0,5.0,0.0,2.0,,,,,5.0,2.0,60707
1001.0,2015.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,0.0,,9.0,,,39.0,4.0,0.0,1.0,,,,,5.0,2.0,37355
1001.0,2015.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,8.0,0.0,,9.0,15.0,,65.0,5.0,0.0,1.0,,,,,7.0,2.0,
1001.0,2015.0,8.0,7.0,7.0,8.0,8.0,4.0,7.0,7.0,3.0,8.0,8.0,0.0,,10.0,26.0,,42.0,1.0,0.0,1.0,,,,,,1.0,70508
1001.0,2015.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,0.0,,9.0,10.0,,67.0,4.0,0.0,1.0,,,,,6.0,2.0,34950
1001.0,2015.0,10.0,5.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,72.0,4.0,0.0,1.0,,,,,6.0,1.0,35803
1001.0,2015.0,9.0,10.0,8.0,7.0,10.0,9.0,8.0,10.0,10.0,9.0,10.0,0.0,,10.0,10.0,,28.0,4.0,1.0,6.0,,,,,2.0,2.0,60641
1001.0,2015.0,10.0,8.0,7.0,10.0,10.0,4.0,10.0,10.0,10.0,8.0,9.0,0.0,,10.0,10.0,,41.0,5.0,0.0,1.0,,,,,6.0,1.0,14586
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,35.0,4.0,0.0,1.0,,,,,7.0,2.0,21228
1001.0,2015.0,8.0,8.0,9.0,10.0,10.0,7.0,8.0,8.0,9.0,7.0,8.0,0.0,,10.0,20.0,,42.0,2.0,0.0,1.0,,,,,5.0,1.0,30233
1001.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,0.0,,10.0,26.0,,54.0,3.0,0.0,1.0,,,,,5.0,2.0,95360
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,44.0,3.0,0.0,1.0,,,,,4.0,2.0,77571
1001.0,2015.0,7.0,8.0,8.0,10.0,8.0,9.0,10.0,9.0,10.0,8.0,9.0,0.0,,10.0,26.0,,25.0,2.0,1.0,1.0,,,,,7.0,2.0,90744
1001.0,2015.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,7.0,0.0,,9.0,,,25.0,2.0,0.0,1.0,,,,,4.0,2.0,97128
1001.0,2015.0,9.0,9.0,8.0,9.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,0.0,,8.0,10.0,,48.0,3.0,0.0,1.0,,,,,4.0,2.0,37381
1001.0,2015.0,8.0,7.0,5.0,9.0,9.0,9.0,8.0,10.0,8.0,8.0,9.0,0.0,,8.0,101.0,,45.0,2.0,0.0,1.0,,,,,3.0,2.0,41074
1001.0,2015.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,23.0,,38.0,3.0,0.0,1.0,,,,,5.0,1.0,20901
1001.0,2015.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,0.0,,8.0,5.0,,28.0,2.0,0.0,1.0,,,,,1.0,2.0,66204
1001.0,2015.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,24.0,,38.0,4.0,0.0,1.0,,,,,6.0,1.0,15545
1001.0,2015.0,8.0,9.0,7.0,7.0,10.0,10.0,9.0,9.0,10.0,8.0,7.0,0.0,,9.0,15.0,,48.0,2.0,0.0,3.0,,,,,7.0,2.0,07032
1001.0,2015.0,8.0,8.0,7.0,7.0,6.0,10.0,8.0,6.0,10.0,9.0,8.0,0.0,,7.0,20.0,,27.0,3.0,0.0,1.0,4.0,,,,,2.0,95608
1001.0,2015.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,20.0,,42.0,3.0,0.0,1.0,3.0,,,,4.0,1.0,19808
1001.0,2015.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,,9.0,10.0,,50.0,2.0,0.0,1.0,,,,,7.0,2.0,18610
1001.0,2015.0,10.0,8.0,9.0,9.0,10.0,5.0,9.0,10.0,5.0,8.0,10.0,0.0,,10.0,26.0,,35.0,2.0,0.0,2.0,,,,,1.0,1.0,61104
1001.0,2015.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,0.0,,9.0,26.0,,30.0,4.0,0.0,1.0,,,,,4.0,2.0,32444
1001.0,2015.0,8.0,8.0,8.0,8.0,8.0,3.0,9.0,8.0,8.0,8.0,8.0,0.0,,9.0,10.0,,31.0,4.0,0.0,6.0,,,,,5.0,2.0,30024
1001.0,2015.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,1.0,8.0,8.0,25.0,,40.0,5.0,0.0,1.0,,,,,6.0,1.0,23223
1001.0,2015.0,7.0,5.0,6.0,9.0,10.0,8.0,7.0,9.0,8.0,6.0,7.0,1.0,8.0,8.0,26.0,,29.0,3.0,0.0,1.0,,,,,5.0,1.0,32826
1001.0,2015.0,10.0,5.0,8.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,0.0,,9.0,101.0,,57.0,3.0,0.0,1.0,,,,,7.0,2.0,77461
1001.0,2015.0,5.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,0.0,,7.0,24.0,,21.0,2.0,0.0,4.0,,,,,4.0,1.0,95132
1001.0,2015.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,0.0,,7.0,26.0,,44.0,2.0,0.0,1.0,,,,,1.0,2.0,68658
1001.0,2015.0,7.0,8.0,9.0,8.0,6.0,10.0,6.0,7.0,10.0,7.0,8.0,0.0,,8.0,,,58.0,2.0,0.0,1.0,,,,,1.0,2.0,89104
1001.0,2015.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,20.0,,42.0,1.0,0.0,1.0,,,,,2.0,2.0,74447
1001.0,2015.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,6.0,25.0,,54.0,4.0,0.0,1.0,,,,,4.0,2.0,40601
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,28.0,5.0,0.0,2.0,,,,,2.0,2.0,55427
1001.0,2015.0,6.0,5.0,2.0,6.0,9.0,9.0,7.0,4.0,9.0,5.0,6.0,0.0,,1.0,,26.0,29.0,4.0,0.0,1.0,,,,,2.0,2.0,37931
1001.0,2015.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,9.0,26.0,,62.0,2.0,0.0,1.0,,,,,1.0,2.0,60637
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,39.0,3.0,0.0,1.0,,,,,2.0,2.0,78415
1001.0,2015.0,5.0,7.0,2.0,10.0,10.0,2.0,9.0,10.0,10.0,7.0,6.0,0.0,,7.0,5.0,,26.0,2.0,0.0,1.0,,,,,1.0,2.0,34974
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,9.0,,,65.0,4.0,0.0,1.0,,,,,1.0,2.0,15139
1001.0,2015.0,5.0,5.0,7.0,7.0,7.0,5.0,8.0,7.0,7.0,6.0,7.0,0.0,,6.0,26.0,,33.0,2.0,,2.0,,,,,1.0,1.0,18222
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,25.0,,30.0,5.0,1.0,1.0,,,,,7.0,1.0,98101
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,0.0,,10.0,26.0,,23.0,1.0,0.0,1.0,,,,,1.0,1.0,14221
1001.0,2015.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,10.0,10.0,8.0,0.0,,8.0,25.0,,51.0,4.0,0.0,3.0,,,,,4.0,1.0,40218
1001.0,2015.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,0.0,,9.0,10.0,,52.0,4.0,0.0,1.0,,,,,6.0,2.0,23321
1001.0,2015.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,41.0,2.0,0.0,2.0,,,,,3.0,2.0,48313
1001.0,2015.0,9.0,10.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0,10.0,0.0,,10.0,26.0,,25.0,4.0,0.0,1.0,,,,,4.0,2.0,27302
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,0.0,,10.0,26.0,,47.0,2.0,0.0,1.0,,,,,3.0,2.0,48838
1001.0,2015.0,9.0,9.0,9.0,9.0,10.0,5.0,9.0,10.0,10.0,8.0,8.0,0.0,,10.0,20.0,,38.0,2.0,0.0,1.0,,,,,4.0,1.0,16102
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,59.0,2.0,0.0,1.0,,,,,1.0,2.0,43764
1001.0,2015.0,9.0,6.0,9.0,6.0,7.0,7.0,9.0,9.0,6.0,5.0,6.0,0.0,,7.0,26.0,,30.0,2.0,0.0,1.0,,,,,2.0,2.0,14206
1001.0,2015.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,26.0,,40.0,3.0,0.0,1.0,,,,,3.0,1.0,52501
1001.0,2015.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,,6.0,101.0,,46.0,1.0,0.0,1.0,,,,,1.0,2.0,82633
1001.0,2015.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,26.0,,40.0,3.0,0.0,1.0,,,,,2.0,1.0,35611
1001.0,2015.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,0.0,,,,,40.0,2.0,1.0,6.0,,,,,2.0,2.0,12307
1001.0,2015.0,4.0,4.0,4.0,7.0,7.0,5.0,8.0,8.0,10.0,4.0,5.0,0.0,,6.0,25.0,,28.0,3.0,0.0,1.0,,,,,4.0,2.0,85086
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,56.0,4.0,0.0,1.0,,,,,5.0,2.0,15237
1001.0,2015.0,10.0,9.0,7.0,10.0,10.0,8.0,10.0,9.0,10.0,10.0,10.0,0.0,,10.0,26.0,,57.0,2.0,0.0,1.0,,,,,7.0,2.0,78665
1001.0,2015.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,5.0,,38.0,3.0,0.0,1.0,,,,,5.0,2.0,65605
1001.0,2015.0,9.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0,8.0,0.0,,6.0,15.0,,29.0,5.0,0.0,1.0,,,,,1.0,2.0,23860
1001.0,2015.0,10.0,9.0,9.0,8.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,0.0,,10.0,5.0,,52.0,3.0,0.0,1.0,,,,,,2.0,37214
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,3.0,10.0,10.0,0.0,,10.0,26.0,,50.0,2.0,0.0,1.0,,,,,4.0,2.0,97459
1001.0,2015.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,26.0,,40.0,3.0,0.0,1.0,,,,,3.0,1.0,04345
1001.0,2015.0,10.0,9.0,9.0,10.0,10.0,6.0,10.0,10.0,6.0,9.0,9.0,0.0,,10.0,15.0,,46.0,2.0,0.0,1.0,,,,,3.0,2.0,29727
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,26.0,,28.0,5.0,0.0,1.0,,,,,7.0,2.0,60615
1001.0,2015.0,10.0,8.0,8.0,7.0,7.0,9.0,8.0,10.0,10.0,8.0,8.0,0.0,,8.0,10.0,,23.0,2.0,0.0,1.0,,,,,1.0,2.0,30180
1001.0,2015.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,10.0,0.0,,9.0,26.0,,37.0,2.0,0.0,1.0,,,,,5.0,1.0,71111
1001.0,2015.0,9.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,7.0,8.0,0.0,,9.0,26.0,,42.0,2.0,0.0,1.0,,,,,1.0,1.0,60640
1001.0,2015.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,50.0,5.0,0.0,6.0,,,,,4.0,2.0,73013
1001.0,2015.0,10.0,10.0,8.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,45.0,3.0,0.0,1.0,,,,,1.0,2.0,83301
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,26.0,,28.0,5.0,0.0,1.0,,,,,7.0,2.0,60615
1001.0,2015.0,9.0,8.0,7.0,7.0,8.0,2.0,9.0,9.0,10.0,8.0,8.0,0.0,,8.0,5.0,,33.0,4.0,0.0,1.0,,,,,3.0,2.0,48867
1001.0,2015.0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,10.0,9.0,8.0,5.0,0.0,,8.0,10.0,,57.0,2.0,0.0,1.0,,,,,,2.0,85286
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,15.0,,60.0,3.0,0.0,1.0,,,,,4.0,2.0,92114
1001.0,2015.0,9.0,9.0,7.0,6.0,10.0,9.0,8.0,9.0,8.0,9.0,9.0,0.0,,6.0,0.0,,41.0,3.0,0.0,1.0,,,,,4.0,2.0,20166
1001.0,2015.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,26.0,,40.0,3.0,0.0,1.0,,,,,3.0,1.0,14218
1001.0,2015.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,26.0,,40.0,3.0,0.0,1.0,,,,,3.0,1.0,14206
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,41.0,3.0,0.0,1.0,,,,,4.0,2.0,14609
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,0.0,,10.0,19.0,,31.0,4.0,0.0,1.0,,,,,7.0,1.0,90503
1001.0,2015.0,10.0,10.0,9.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,9.0,,,43.0,2.0,0.0,1.0,,,,,1.0,2.0,78413
1001.0,2015.0,6.0,8.0,7.0,8.0,9.0,7.0,9.0,5.0,4.0,8.0,8.0,0.0,,9.0,26.0,,37.0,4.0,0.0,1.0,,,,,6.0,1.0,13205
1001.0,2015.0,9.0,7.0,8.0,10.0,8.0,5.0,10.0,10.0,3.0,8.0,5.0,0.0,,7.0,2.0,,58.0,2.0,0.0,1.0,,,,,1.0,2.0,13069
1001.0,2015.0,9.0,9.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,1.0,10.0,9.0,26.0,,39.0,4.0,1.0,1.0,,,,,7.0,1.0,90013
1001.0,2015.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,9.0,8.0,7.0,9.0,0.0,,8.0,10.0,,33.0,4.0,0.0,1.0,,,,,6.0,1.0,34453
1001.0,2015.0,10.0,10.0,8.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,33.0,3.0,0.0,1.0,,,,,4.0,2.0,46825
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,26.0,,28.0,5.0,0.0,1.0,,,,,7.0,2.0,60615
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,26.0,,28.0,5.0,0.0,1.0,,,,,7.0,2.0,60615
1001.0,2015.0,6.0,5.0,5.0,7.0,10.0,1.0,6.0,6.0,9.0,6.0,7.0,0.0,,,,,43.0,3.0,0.0,1.0,,,,,2.0,2.0,97401
1001.0,2015.0,7.0,7.0,9.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,0.0,,9.0,26.0,,34.0,4.0,0.0,1.0,,,,,1.0,2.0,96822
1001.0,2015.0,9.0,8.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,0.0,,10.0,,,73.0,2.0,0.0,1.0,,,,,4.0,2.0,34285
1001.0,2015.0,5.0,5.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,3.0,4.0,0.0,,8.0,26.0,,39.0,3.0,0.0,1.0,,,,,1.0,2.0,48313
1001.0,2015.0,7.0,7.0,8.0,10.0,8.0,8.0,8.0,9.0,9.0,7.0,8.0,0.0,,9.0,10.0,,50.0,4.0,0.0,1.0,,,,,4.0,2.0,32257
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,26.0,,22.0,5.0,1.0,1.0,,,,,7.0,1.0,91765
1001.0,2015.0,8.0,2.0,7.0,8.0,8.0,2.0,8.0,8.0,2.0,8.0,8.0,0.0,,7.0,,,46.0,4.0,0.0,1.0,,,,,2.0,2.0,54409
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,62.0,3.0,0.0,1.0,,,,,5.0,1.0,62035
1001.0,2015.0,10.0,8.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,0.0,,9.0,10.0,,46.0,5.0,0.0,1.0,,,,,7.0,2.0,21009
1001.0,2015.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,,,54.0,4.0,0.0,1.0,,,,,,2.0,63755
1001.0,2015.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,7.0,8.0,8.0,0.0,,8.0,,,58.0,5.0,0.0,1.0,,,,,7.0,1.0,37205
1001.0,2015.0,9.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,0.0,,10.0,15.0,,69.0,5.0,0.0,1.0,,,,,2.0,2.0,92264
1001.0,2015.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,0.0,,9.0,10.0,,76.0,4.0,0.0,1.0,,,,,4.0,1.0,79924
1001.0,2015.0,7.0,6.0,9.0,9.0,9.0,7.0,10.0,9.0,6.0,6.0,6.0,0.0,,8.0,5.0,,22.0,3.0,0.0,1.0,,,,,,2.0,59718
1001.0,2015.0,9.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,0.0,,9.0,26.0,,44.0,4.0,0.0,1.0,,,,,7.0,1.0,11375
1001.0,2015.0,10.0,6.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,0.0,,10.0,10.0,,35.0,5.0,0.0,1.0,,,,,7.0,1.0,12065
1001.0,2015.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,0.0,,,,,24.0,5.0,0.0,1.0,,,,,4.0,2.0,88012
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,26.0,3.0,0.0,1.0,,,,,1.0,2.0,92116
1001.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,48.0,3.0,0.0,1.0,,,,,7.0,1.0,49321
